Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20261P7,p,Emma Gray,false,b,6,true,09-06-2026,,,25-04-2026,25,0,7,,true,0,13-05-2026,12-05-2026,42,12,3.33,3,6,4,0,,,,0,0,,0,0,,,,,,,0,"FON, ringed, FON, hc1",,,,,,,,,
20261P8,p,Emma Gray,false,b,6,true,10-06-2026,,,07-04-2026,7,0,11,1.00,true,0,01-05-2026,03-05-2026,33,15,3.23,3,12,10,0,,,,3,0,,0,0,,,,,,,0,"cold, FON, FON, hc1, male in box with no ring",,,,,,,,,
20261P9,p,Emma Gray,false,g,6,true,27-05-2026,,,13-04-2026,13,0,2,1.00,true,0,03-05-2026,03-05-2026,33,13,6.49,4,8,8,8,47,15,8,0,8,16.88,8,1,,pl91387,"pl91387, 01103f9d7e, 01103fc770",,,,0,"FON, hc1, FON, hc2, FP, both ID'd",,,,,,,,,
20261SW1,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,12-04-2026,12,6,7,-0.25,true,0,01-05-2026,01-05-2026,31,13,3.30,3,7,7,7,45,15,7,0,7,11.07,7,1,,bzd7924,bzd7924,,,,0,"not hatched, no IDs on fp",,,,,,,,,
20261SW10,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,06-04-2026,6,0,7,1.00,true,0,30-04-2026,30-04-2026,30,13,3.23,3,12,10,10,44,15,10,0,10,11.30,10,3,bzd5071,bva5970,"3b004cd397, 3b004c7036",,,,0,"cold, not hatched, fon no chick count",,,,,,,,,
20261SW101,sw,Molly Heal,false,b,6,true,10-06-2026,,,19-04-2026,19,0,2,1.00,true,0,09-05-2026,09-05-2026,39,13,3.50,3,8,6,0,,,,0,0,,0,0,,,,,,,0,"lukewarm/uncovered, no ad, hc1, FON, unringed, hc2",,,,,,,,,
20261SW101A,sw,Molly Heal,false,b,6,true,10-06-2026,,,07-04-2026,7,-2,5,,true,0,27-04-2026,28-04-2026,28,14,3.40,3,8,6,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1, no chicks, hc2, FON",,,,,,,,,
20261SW102,sw,Molly Heal,false,b,6,true,28-05-2026,,,14-04-2026,14,0,5,1.00,true,0,06-05-2026,05-05-2026,35,12,3.50,3,10,10,10,49,15,10,0,10,10.32,10,2,bzd0423,bzd3822,"3b004c15b6, bzd3822",,,,0,"cold/covered, cold, no ad, hc1, fp, m only, caught f",,,,,,,,,
20261SW103,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW104,sw,Molly Heal,false,g,6,true,20-05-2026,true,,17-04-2026,17,0,3,1.00,true,0,05-05-2026,06-05-2026,36,14,5.20,3,6,6,0,,,,0,0,,0,2,,py94146,"01103f9c3e, 01103f9a52",,,,0,"cold, eggs cold/uncovered, FON, hc1, fon, ringed, fp, f&m",,,,,,,,,
20261SW104A,sw,Molly Heal,false,b,6,true,10-06-2026,,,19-04-2026,19,0,2,1.00,true,0,09-05-2026,08-05-2026,38,12,3.80,3,8,8,0,,,,0,0,,0,0,,,,,,,0,"no ad, hc1, f left nest v.quickly on approach, 2 cars parked right by box likely all morning, hc2, fp, no ids",,,,,,,,,
20261SW105,sw,Molly Heal,false,g,6,true,28-05-2026,,,18-04-2026,18,0,2,1.00,true,0,07-05-2026,07-05-2026,37,13,5.60,3,7,7,7,51,15,7,0,7,17.93,7,3,py94141,py93912,"01103fbd61, py94141, py93912",,,,0,"FON, eggs uncovered/lukewarm, hc1, fp, unknown sex (2025 chick), caught m, caught f",,,,,,,,,
20261SW106,sw,Molly Heal,false,b,6,true,28-05-2026,,,18-04-2026,18,0,2,0.00,true,0,07-05-2026,08-05-2026,38,14,3.30,3,7,7,7,52,15,7,0,7,11.06,7,3,bzd3825,bzd0482,"bzd0482, bzd3825",,,,0,"cold, eggs uncovered, no ad, hc1, fp, female oon, not tagged, caught f & m",,,,,,,,,
20261SW107,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW108,sw,Molly Heal,false,g,6,true,28-05-2026,,,17-04-2026,17,0,3,1.00,true,0,07-05-2026,05-05-2026,35,11,5.10,3,8,8,8,49,15,8,0,8,19.22,8,2,pl91459,pt90222,"01103fd43e, 3b004c908e",,,,0,"cold, eggs cold/uncovered, FON, hc1, fp f&m",,,,,,,,,
20261SW109,sw,Molly Heal,false,b,6,true,18-05-2026,,,28-03-2026,-3,0,6,,true,0,21-04-2026,24-04-2026,24,16,3.80,3,12,11,11,38,15,11,0,11,11.66,11,2,,bzd2973,"3b00181a7b, bzd2973",,,,0,"FON & possible tag, hc1, no chicks, hc2, no chicks, hc3, fp, f only, caught f",,,,,,,,,
20261SW109A,sw,Molly Heal,false,g,6,true,28-05-2026,,,04-04-2026,4,2,7,,true,0,22-04-2026,26-04-2026,26,17,5.40,3,6,6,6,40,15,6,0,6,17.72,6,2,pt90415,py93914,"01103fb257, 01103f951a",,,,0,"only lining no moss, eggs cold, FON, ad01103fb257, FON, fp, m&f",,,,,,,,,
20261SW11,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,11-04-2026,11,0,7,1.00,true,0,03-05-2026,01-05-2026,31,11,5.20,3,9,9,9,45,15,9,0,9,18.74,9,2,pf72394,py93743,"01103fb1db, py93743",,,,0,"not hatched, fon no ring",,,,,,,,,
20261SW110,sw,Molly Heal,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW111,sw,Molly Heal,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW112,sw,Molly Heal,false,g,6,true,28-05-2026,,,06-04-2026,6,0,7,,true,0,25-04-2026,26-04-2026,26,14,4.60,3,7,7,7,40,15,7,0,7,18.23,7,2,py91025,py93913,"01103fd361, 3b004bfd35",,,,0,"FON, FON, fp, m&f",,,,,,,,,
20261SW113,sw,Molly Heal,false,g,6,true,11-05-2026,,,18-04-2026,18,0,2,1.00,true,0,06-05-2026,07-05-2026,37,14,5.60,3,6,6,0,,,,6,0,,0,0,,,,,,,0,"eggs cold/uncovered, eggs cold/uncovered, eggs lukewarm/uncovered, FON, hc1, fp before clearing out as presumed f on nest at dawn, she flew through & fp light went green, but no record in txt file...",,,,,,,,,
20261SW114,sw,Molly Heal,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW115,sw,Molly Heal,false,g,6,true,28-05-2026,,,14-04-2026,14,0,5,1.00,true,0,04-05-2026,05-05-2026,35,14,4.80,3,8,7,7,49,15,7,0,7,16.91,7,2,py90807,py90806,"py90806, py90807",,,,0,"eggs cold, eggs cold/covered, FON, came off nest as soon as appraoched (c. 2 m away, crunchy leaves), hc1, hc1, fp, caught f, caught m",,,,,,,,,
20261SW116,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW117,sw,Molly Heal,false,b,6,true,10-06-2026,,,07-04-2026,7,0,7,1.00,true,0,30-04-2026,30-04-2026,30,13,3.70,3,11,9,0,,,,0,0,,0,1,bzd3380,,3b00184cb9,,,,0,"eggs lukewarm, eggs cold, no ad, hc1, weighed at 0900 so hd2 more likely?, fp, M(?) only",,,,,,,,,
20261SW118,sw,Molly Heal,false,g,6,true,28-05-2026,,,08-04-2026,8,0,13,1.00,true,0,30-04-2026,30-04-2026,30,13,4.70,3,10,8,8,44,15,8,0,8,20.68,8,2,pf72048,tw41783,"3b001875cc, 01103fc989",,,,0,"eggs cold, eggs lukewarm, FON, flew off like a rocket, dislodged one egg (retrieved), hc1, fp f&m",,,,,,,,,
20261SW119,sw,Molly Heal,false,b,6,true,28-05-2026,,,06-04-2026,6,0,7,1.00,true,0,30-04-2026,30-04-2026,30,13,3.20,3,12,12,11,44,15,11,0,11,11.27,11,3,bva5172,bzd0435,"3b004a74b7, bva5172, bzd0435",,,,0,"eggs cold, eggs cold, FON, hc1, fp, f only",,,,,,,,,
20261SW12,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW120,sw,Molly Heal,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW121,sw,Molly Heal,false,g,6,true,28-05-2026,,,13-04-2026,13,0,5,1.00,,0,,,,,4.60,3,8,,0,,,,0,0,,0,0,py93630,,py93630,,,,0,"removed dead g male with broken neck, eggs cold & covered, eggs cold/covered, eggs cold/uncovered, cold/uncovered, cold/uncovered, eggs cold/uncovered, cold/uncovered, cold",,,,,,,,,
20261SW122,sw,Molly Heal,false,g,6,true,08-05-2026,true,,10-04-2026,10,0,5,1.00,true,0,01-05-2026,04-05-2026,34,16,4.40,3,9,9,0,,,,1,0,,0,0,,,,,,,0,"eggs cold, eggs cold & covered, eggs cold/uncovered, eggs cold/uncovered, cold/uncovered, no ad, hc1, all chicks a bit weak/listless?",,,,,,,,,
20261SW123,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW124,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,fon at 05:41 (g),,,,,,,,,
20261SW125,sw,Molly Heal,false,b,6,true,10-06-2026,,,07-04-2026,7,0,7,1.00,true,0,29-04-2026,30-04-2026,30,14,3.50,3,10,8,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, FON no tag?, hc1",,,,,,,,,
20261SW126,sw,Molly Heal,false,b,6,true,28-05-2026,,,11-04-2026,11,0,5,1.00,true,0,03-05-2026,01-05-2026,31,11,3.20,3,10,10,9,45,15,9,0,9,11.47,9,2,ajy6457,bzd0477,"3b00198fcc, bzd0477",,,,0,"no lining?, eggs cold, FON, hc1, hc2, fp, m only, female",,,,,,,,,
20261SW127,sw,Molly Heal,false,b,6,true,10-06-2026,,,12-04-2026,12,0,5,1.00,true,0,03-05-2026,04-05-2026,34,14,3.60,3,9,5,0,,,,0,0,,0,1,,bzd5864,3b004cb34b,,,,0,"logger 'o' nut missing + 1 prong on cap broken, eggs cold, eggs cold & covered, eggs cold/covered, FON, eggs cold/uncovered, FON, hc1, fp, unknown sex",,,,,,,,,
20261SW128,sw,Molly Heal,false,g,6,true,28-05-2026,,,05-04-2026,5,0,7,,true,0,27-04-2026,29-04-2026,29,15,4.30,3,10,10,10,43,15,10,0,10,19.24,10,2,py94226,py93919,"01103fbc11, 3b00182d93",,,,0,"eggs cold, eggs cold, FON, hc1, fp f & m",,,,,,,,,
20261SW129,sw,Molly Heal,false,b,6,true,10-06-2026,,,06-04-2026,6,0,7,1.00,true,0,01-05-2026,01-05-2026,31,13,3.30,3,13,10,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, eggs cold, eggs cold, FON, hc1",,,,,,,,,
20261SW13,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW130,sw,Molly Heal,false,b,6,true,28-05-2026,,,10-04-2026,10,0,5,1.00,true,0,03-05-2026,03-05-2026,33,13,3.40,3,11,10,9,47,15,9,0,9,11.57,9,1,,bzd7935,bzd7935,,,,0,"no lining?, eggs cold, eggs cold, eggs lukewarm, eggs cold, FON, eggs cold/uncovered, no ad, hc1, fp, no ids, female",,,,,,,,,
20261SW131,sw,Molly Heal,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW132,sw,Molly Heal,false,b,6,true,28-05-2026,,,11-04-2026,11,0,5,1.00,true,0,02-05-2026,03-05-2026,33,14,3.40,3,9,9,9,47,15,9,0,9,12.03,9,1,,ajy5849,ajy5849,,,,0,"eggs cold, eggs cold, FON, flew off immediately on opening, hc1, hc1, fp, no ids, female",,,,,,,,,
20261SW133,sw,Molly Heal,false,g,6,true,28-05-2026,,,08-04-2026,8,0,7,1.00,true,0,28-04-2026,30-04-2026,30,15,5.30,3,8,7,7,44,15,7,0,7,18.79,7,3,,py94203,"01103fd29d, 3b001a085a, py94203",,,,0,"eggs cold, FON, hc1, fp f&m, sexes unknown, both 2025 chicks",,,,,,,,,
20261SW134,sw,Molly Heal,false,g,6,true,28-05-2026,,,11-04-2026,11,0,5,1.00,true,0,02-05-2026,01-05-2026,31,12,4.60,3,9,8,8,45,15,8,0,8,19.66,8,1,,py93747,py93747,,,,0,"eggs cold & covered, eggs cold & uncovered, FON, hc1, 2nd fp, no ids, female",,,,,,,,,
20261SW14,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,09-04-2026,9,3,7,0.00,,0,,,,,3.40,3,6,,0,,,,0,0,,0,0,,,,,,,0,"still cold, still cold, still cold, new nest on top of old nest",,,,,,,,,
20261SW15,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,thermologger gone,,,,,,,,,
20261SW16,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,12-04-2026,12,0,7,1.00,true,0,03-05-2026,03-05-2026,33,13,3.20,3,9,9,0,,,,0,0,,0,0,,,,,,,0,"fon no tag, not hatched, dropped nest",,,,,,,,,
20261SW17,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,10-04-2026,10,0,7,1.00,true,0,02-05-2026,04-05-2026,34,15,3.40,3,10,8,8,48,15,8,0,8,11.33,8,1,bzd7937,,bzd7937,,,,0,"fon no tag, not hatched, not hatched, nothing on faceplate, fon no ring, male",,,,,,,,,
20261SW18,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,09-04-2026,9,0,7,,true,0,29-04-2026,,,,5.50,3,8,,0,,,,0,0,,0,0,,,,,,,0,"not hatched, eggs cold",,,,,,,,,
20261SW19,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW2,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,10-04-2026,10,0,7,1.00,true,0,01-05-2026,02-05-2026,32,14,5.30,3,9,9,9,46,15,9,0,9,18.88,9,3,pl91269,py93918,"3b004ae85f, pl91269, py93918",,,,0,"not hatched, not hatched, male, female",,,,,,,,,
20261SW20,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW21,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,10-04-2026,10,0,7,1.00,true,0,01-05-2026,01-05-2026,31,13,5.60,3,9,8,8,45,15,8,0,8,17.88,8,1,,py93745,py93745,,,,0,"fon no ring, not hatched fon no ring, fon, no Ids on fp",,,,,,,,,
20261SW22,sw,Keith Mc Mahon,false,b,6,true,11-05-2026,,,18-04-2026,18,0,6,,true,0,06-05-2026,07-05-2026,37,13,,,7,4,0,,,,4,0,,0,0,,,,,,,0,"not hatched, not hatched",,,,,,,,,
20261SW23,sw,Keith Mc Mahon,false,,6,true,21-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW24,sw,Keith Mc Mahon,false,b,6,true,31-05-2026,,,29-04-2026,29,0,2,1.00,true,0,17-05-2026,17-05-2026,47,13,3.50,3,6,6,0,,,,5,0,,0,0,,,,,,,0,"not hatched, nothing on fp",,,,,,,,,
20261SW25,sw,Keith Mc Mahon,false,g,6,true,21-05-2026,,,08-04-2026,8,2,7,,true,0,26-04-2026,,,,4.90,3,6,,0,,,,0,0,,0,0,,,,,,,0,"not hatched, not hatched, cold",,,,,,,,,
20261SW26,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,16-04-2026,16,0,4,1.00,true,0,08-05-2026,08-05-2026,38,13,3.10,3,10,6,6,52,15,6,0,6,11.37,6,3,,bdb5047,"3b001815aa, bdb5047",,,,0,"not hatched, female observed on nest (oon), no sign of the male",,,,,,,,,
20261SW27,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,12-04-2026,12,0,7,,,0,,,,,3.20,3,3,,0,,,,0,0,,0,0,,,,,,,0,"dead female inside, no ring, age 5, possibly abandoned",,,,,,,,,
20261SW28,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,16-04-2026,16,0,4,1.00,true,0,10-05-2026,11-05-2026,41,14,3.30,3,12,3,0,,,,0,0,,0,0,,,,,,,0,"not hatched, not hatched, fon, dropped nest",,,,,,,,,
20261SW29,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW3,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,07-04-2026,7,0,7,,true,1,28-04-2026,27-04-2026,27,12,3.80,3,9,9,9,41,15,9,0,9,11.87,9,3,,,"3b00497e82, 3b004ca1d6",,,,0,both ID'd on FP. Female ID'd on nest incubating,,,,,,,,,
20261SW30,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,10-04-2026,10,4,7,0.00,,0,,,,,3.90,3,6,,0,,,,0,0,,0,0,,,,,,,0,still cold,,,,,,,,,
20261SW31,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW32,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW33,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,11-04-2026,11,0,7,,true,0,29-04-2026,06-05-2026,36,20,3.80,3,6,6,6,50,15,6,0,6,16.80,6,2,pt90371,tw41904,"3b0018f897, 01103fb654",,,,0,"not hatched, both sexed",,,,,,,,,
20261SW34,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,11-04-2026,11,0,7,1.00,true,0,02-05-2026,01-05-2026,31,12,3.80,3,9,8,8,45,15,8,0,8,11.45,8,2,,bzd2045,"3b004bdc3a, bzd2045",,,,0,"fon rings starts bzd, fon ringed, probable female",,,,,,,,,
20261SW35,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,13-04-2026,13,0,7,1.00,true,0,03-05-2026,04-05-2026,34,14,3.40,3,8,7,0,,,,0,0,,0,0,,,,,,,0,"fon not ringed, not hatched, dropped nest",,,,,,,,,
20261SW36,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,13-04-2026,13,0,7,1.00,true,0,02-05-2026,03-05-2026,33,14,3.50,3,7,6,6,47,15,6,0,6,10.12,6,3,,bzd3385,"3b0018afef, bzd3385",,,,0,"not hatched fon ringed, not hatched, female observed on nest, female, unable to catch the male",,,,,,,,,
20261SW37,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,03-04-2026,3,0,8,,true,0,24-04-2026,28-04-2026,28,17,4.90,3,9,9,9,42,15,9,0,9,18.97,9,2,pf72626,pf71236,"01103fb359, pf71236",,,,0,"cold, fon tag starts 0700ed, not hatched, not hatched, female",,,,,,,,,
20261SW38,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW39,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW4,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,07-04-2026,7,0,7,,true,0,28-04-2026,29-04-2026,29,14,3.90,3,9,2,0,,,,0,0,,0,0,,,,,,,0,"fon no tag, not hatched, dropped nest",,,,,,,,,
20261SW40,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW41,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW42,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,11-04-2026,11,0,7,,true,0,29-04-2026,01-05-2026,31,15,5.30,3,6,6,6,45,15,6,0,6,17.40,6,2,pf72030,pl91381,"3b0018e140, 01103fb82a",,,,0,"fon ringed, not hatched fon ringed, both parents ID and sex, female observed on nest",,,,,,,,,
20261SW43,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW44,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,19-04-2026,19,0,6,,true,0,08-05-2026,07-05-2026,37,12,5.00,3,7,7,7,51,15,7,0,7,18.51,7,1,,py93751,py93751,,,,0,"fon no ring, nothing on fp, female",,,,,,,,,
20261SW45,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW46,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,13-04-2026,13,0,7,1.00,true,0,03-05-2026,04-05-2026,34,14,3.40,3,8,7,7,48,15,7,0,7,11.44,7,2,bzd1566,bzd7928,"3b0018b221, bzd7928",,,,0,"fon no ring, not hatched, male, female observed unringed, female",,,,,,,,,
20261SW47,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,13-04-2026,13,0,7,1.00,true,0,05-05-2026,06-05-2026,36,14,3.30,3,10,10,10,50,15,10,0,10,11.97,10,2,bzd7727,bzd0883,"bzd7727, bzd0883",,,,0,"not hatched fon ringed, not sure if tagged, not hatched, no id on fp, both parents caught and tagged",,,,,,,,,
20261SW48,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW49,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,29-03-2026,-2,0,0,1.00,true,0,19-04-2026,25-04-2026,25,19,4.82,3,9,9,9,39,15,9,0,9,17.11,9,2,pt99121,py90396,"3b00192004, 01103fca3e",,,,0,"cold, very cautious female flies from box before I get close, both parents ID'd",,,,,,,,,
20261SW49A,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW5,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW50,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,14-04-2026,14,0,4,1.00,true,0,05-05-2026,07-05-2026,37,15,5.20,3,9,8,8,51,15,8,0,8,18.53,8,2,pl91218,pl91226,"3b00188e74, 3b0018d3a4",,,,0,"fon ringed, not hatched, female OON no young count, both sexed",,,,,,,,,
20261SW51,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,fleas,,,,,,,,,
20261SW52,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,14-04-2026,14,0,4,1.00,true,0,06-05-2026,07-05-2026,37,14,3.50,3,10,8,0,,,,0,0,,0,0,,,,,,,0,"not hatched, dropped nest",,,,,,,,,
20261SW53,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW54,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,11-04-2026,11,0,7,1.00,true,0,02-05-2026,04-05-2026,34,15,3.40,3,9,8,0,,,,0,0,,0,0,,,,,,,0,"not hatched, not hatched, dropped nest",,,,,,,,,
20261SW55,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW56,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW57,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,12-04-2026,12,0,7,1.00,true,0,05-05-2026,04-05-2026,34,12,3.30,3,11,11,10,48,15,10,0,10,11.50,10,2,bzd5082,bzd1556,"3b00186f25, 3b004ce0d6",,,,0,,,,,,,,,,
20261SW58,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW59,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,22-04-2026,22,0,6,,true,0,09-05-2026,09-05-2026,39,13,,,5,5,5,53,15,5,0,5,19.86,5,2,py94256,,"0110177988, py94256",,,,0,"not hatched, male, no sex, only catching the male here, stalked for 30 mins no sign of another bird",,,,,,,,,
20261SW6,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW60,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW61,sw,Keith Mc Mahon,false,b,6,true,10-06-2026,,,13-04-2026,13,0,7,1.00,true,0,05-05-2026,07-05-2026,37,15,3.20,3,10,9,7,51,15,7,0,7,10.29,7,1,,ajy5038,3b00496f10,,,,0,"not hatched, female, no catch, no catch, very vigilant pair, and trap shy",,,,,,,,,
20261SW61A,sw,Keith Mc Mahon,false,,6,true,21-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW62,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW63,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,19-04-2026,19,0,6,,true,0,09-05-2026,08-05-2026,38,12,5.10,3,8,8,3,52,15,3,0,3,18.90,3,2,,pt99195,01103fad8a,,,,0,"female, no catch, trap shy and vigilant pair",,,,,,,,,
20261SW64,sw,Keith Mc Mahon,false,g,6,true,10-06-2026,,,10-04-2026,10,0,7,,true,0,29-04-2026,02-05-2026,32,16,4.70,3,7,7,7,46,15,7,0,7,18.59,7,2,py94227,vr27951,"3b00493e8e, 01103f9b5f",,,,0,"fon ringed, female tag read on nest, no young count",,,,,,,,,
20261SW65,sw,Keith Mc Mahon,false,,6,true,10-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261SW66,sw,Keith Mc Mahon,false,,6,true,21-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
