Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,BZD7194,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,11.2,HB,,,,,,,,,,10,10
N,BZD7195,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,10.4,HB,,,,,,,,,,10,10
N,BZD7196,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,10.8,HB,,,,,,,,,,10,10
N,BZD7197,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,10.9,HB,,,,,,,,,,10,10
N,BZD7198,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,10.6,HB,,,,,,,,,,10,10
N,BZD7199,BLUTI,1,,18/05/2026  09:49:59,WYT,P100,,,,,10.9,HB,,,,,,,,,,10,10
O,BZD2094,MARTI,6,M,10/05/2026  07:40:00,WYT,P101,89,86,,,,KMM,,,,,,,,,,,
N,BZD7938,MARTI,6,F,15/05/2026  05:29:59,WYT,P101,,,,60.0,10.0,KMM,,,,,M,17.6,,,,,
N,BZD7185,MARTI,1,,19/05/2026  09:20:00,WYT,P101,,,,,10.4,HB,,,,,,,,,,5,5
N,BZD7186,MARTI,1,,19/05/2026  09:20:00,WYT,P101,,,,,9.8,HB,,,,,,,,,,5,5
N,BZD7187,MARTI,1,,19/05/2026  09:20:00,WYT,P101,,,,,10.8,HB,,,,,,,,,,5,5
N,BZD7188,MARTI,1,,19/05/2026  09:20:00,WYT,P101,,,,,10.0,HB,,,,,,,,,,5,5
N,BZD7189,MARTI,1,,19/05/2026  09:20:00,WYT,P101,,,,,9.9,HB,,,,,,,,,,5,5
O,BAC0753,BLUTI,6,F,14/05/2026  09:00:00,WYT,P106,89,86,,,,KMM,,,,,,,,,,,
N,BZD7939,BLUTI,6,M,20/05/2026  09:59:59,WYT,P106,,,,64.0,10.5,KMM,,,,,M,19.2,,,,,
N,BZD7276,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,8.9,KMM,,,,,,,,,,9,9
N,BZD7277,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,9.9,KMM,,,,,,,,,,9,9
N,BZD7278,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,10.3,KMM,,,,,,,,,,9,9
N,BZD7279,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,9.9,KMM,,,,,,,,,,9,9
N,BZD7280,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,8.8,KMM,,,,,,,,,,9,9
N,BZD7281,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,10.1,KMM,,,,,,,,,,9,9
N,BZD7282,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,7.8,KMM,,,,,,,,,,9,9
N,BZD7283,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,9.6,KMM,,,,,,,,,,9,9
N,BZD7284,BLUTI,1,,24/05/2026  10:30:00,WYT,P106,,,,,9.0,KMM,,,,,,,,,,9,9
O,BZD2089,BLUTI,6,F,07/05/2026  08:00:00,WYT,P107,89,86,,,,KMM,,,,,,,,,,,
R,BZD3422,BLUTI,5,M,13/05/2026  05:55:00,WYT,P107,,,,65.0,10.5,KMM,,,,,M,19.4,,,,,
N,BZD7112,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.8,KMM,,,,,,,,,,11,11
N,BZD7113,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,11.2,KMM,,,,,,,,,,11,11
N,BZD7114,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.7,KMM,,,,,,,,,,11,11
N,BZD7115,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.9,KMM,,,,,,,,,,11,11
N,BZD7116,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.8,KMM,,,,,,,,,,11,11
N,BZD7117,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.1,KMM,,,,,,,,,,11,11
N,BZD7118,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.9,KMM,,,,,,,,,,11,11
N,BZD7119,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,11.1,KMM,,,,,,,,,,11,11
N,BZD7120,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,11.2,KMM,,,,,,,,,,11,11
N,BZD7121,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.9,KMM,,,,,,,,,,11,11
N,BZD7122,BLUTI,1,,17/05/2026  08:19:59,WYT,P107,,,,,10.3,KMM,,,,,,,,,,11,11
O,BZD5080,BLUTI,6,F,05/05/2026  09:45:00,WYT,P109,89,86,,,,KMM,,,,,,,,,,,
N,BZD7923,BLUTI,5,M,11/05/2026  08:00:00,WYT,P109,,,,65.0,10.0,KMM,,,,,M,19.1,,,,,
N,BZD7077,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.1,KMM,,,,,,,,,,10,10
N,BZD7078,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.6,KMM,,,,,,,,,,10,10
N,BZD7079,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.7,KMM,,,,,,,,,,10,10
N,BZD7080,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.6,KMM,,,,,,,,,,10,10
N,BZD7081,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.6,KMM,,,,,,,,,,10,10
N,BZD7082,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.7,KMM,,,,,,,,,,10,10
N,BZD7083,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.5,KMM,,,,,,,,,,10,10
N,BZD7084,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.0,KMM,,,,,,,,,,10,10
N,BZD7085,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,11.0,KMM,,,,,,,,,,10,10
N,BZD7086,BLUTI,1,,15/05/2026  07:34:59,WYT,P109,,,,,10.6,KMM,,,,,,,,,,10,10
O,PY91710,GRETI,5,F,20/04/2026  14:45:00,WYT,P11,89,86,,,,EG,,,,,,,,,,,
N,PY93893,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,18.6,EG,,,,,,,,,,9,9
N,PY93894,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,17.4,EG,,,,,,,,,,9,9
N,PY93895,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,18.0,EG,,,,,,,,,,9,9
N,PY93896,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,17.7,EG,,,,,,,,,,9,9
N,PY93897,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,16.7,EG,,,,,,,,,,9,9
N,PY93898,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,18.7,EG,,,,,,,,,,9,9
N,PY93899,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,18.0,EG,,,,,,,,,,9,9
N,PY93900,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,18.2,EG,,,,,,,,,,9,9
N,PY94901,GRETI,1,,17/05/2026  09:52:00,WYT,P11,,,,,19.4,EG,,,,,,,,,,9,9
R,BZD3416,BLUTI,5,M,15/05/2026  08:29:59,WYT,P112,,,,61.0,10.1,EG,,,,,M,19.4,,,,,
N,BZD6807,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,11.6,EG,,,,,,,,,,11,11
N,BZD6808,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.9,EG,,,,,,,,,,11,11
N,BZD6809,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.6,EG,,,,,,,,,,11,11
N,BZD6810,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,11.8,EG,,,,,,,,,,11,11
N,BZD6811,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.8,EG,,,,,,,,,,11,11
N,BZD6812,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,11.3,EG,,,,,,,,,,11,11
N,BZD6813,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,11.6,EG,,,,,,,,,,11,11
N,BZD6814,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.7,EG,,,,,,,,,,11,11
N,BZD6815,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.6,EG,,,,,,,,,,11,11
N,BZD6816,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.4,EG,,,,,,,,,,11,11
N,BZD6817,BLUTI,1,,19/05/2026  09:08:00,WYT,P112,,,,,10.5,EG,,,,,,,,,,11,11
R,BZD5479,BLUTI,5,F,07/05/2026  11:49:59,WYT,P113,,,,,,EG,,,,,,,,,,,
N,BPL2005,BLUTI,5,F,16/05/2026  14:10:00,WYT,P116,,,,61.0,10.6,EG,,,,,M,18.4,,,,,
N,BZD6847,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,10.9,EG,,,,,,,,,,10,10
N,BZD6848,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,11.2,EG,,,,,,,,,,10,10
N,BZD6849,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,10.8,EG,,,,,,,,,,10,10
N,BZD6850,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,12.1,EG,,,,,,,,,,10,10
N,BZD6851,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,11.5,EG,,,,,,,,,,10,10
N,BZD6852,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,10.7,EG,,,,,,,,,,10,10
N,BZD6853,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,11.9,EG,,,,,,,,,,10,10
N,BZD6854,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,11.2,EG,,,,,,,,,,10,10
N,BZD6855,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,11.9,EG,,,,,,,,,,10,10
N,BZD6856,BLUTI,1,,20/05/2026  11:12:00,WYT,P116,,,,,10.5,EG,,,,,,,,,,10,10
O,TW41778,GRETI,6,F,24/04/2026  11:16:59,WYT,P12,89,86,,,,EG,,,,,,,,,,,
N,PY94928,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,19.5,EG,,,,,,,,,,9,9
N,PY94929,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.8,EG,,,,,,,,,,9,9
N,PY94930,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.1,EG,,,,,,,,,,9,9
N,PY94931,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.4,EG,,,,,,,,,,9,9
N,PY94932,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.0,EG,,,,,,,,,,9,9
N,PY94933,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.3,EG,,,,,,,,,,9,9
N,PY94934,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,18.9,EG,,,,,,,,,,9,9
N,PY94935,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,19.0,EG,,,,,,,,,,9,9
N,PY94936,GRETI,1,,18/05/2026  12:05:59,WYT,P12,,,,,19.0,EG,,,,,,,,,,9,9
O,BZD2250,BLUTI,6,F,27/04/2026  12:46:00,WYT,P123,89,86,,,,EG,,,,,,,,,,,
O,BZD2250,BLUTI,6,F,07/05/2026  11:30:59,WYT,P123,89,86,,,,EG,,,,,,,,,,,
N,BZD6894,BLUTI,1,,25/05/2026  11:54:00,WYT,P123,,,,,11.0,EG,,,,,,,,,,1,1
O,BZD2096,BLUTI,6,F,27/04/2026  12:34:59,WYT,P124,89,86,,,,EG,,,,,,,,,,,
R,BZD3404,BLUTI,5,M,10/05/2026  10:11:00,WYT,P124,,,,63.0,10.4,EG,,,,,M,19.6,,,,,
N,BZD6755,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.3,EG,,,,,,,,,,9,9
N,BZD6756,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,10.7,EG,,,,,,,,,,9,9
N,BZD6757,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.4,EG,,,,,,,,,,9,9
N,BZD6758,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.1,EG,,,,,,,,,,9,9
N,BZD6759,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.5,EG,,,,,,,,,,9,9
N,BZD6760,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.5,EG,,,,,,,,,,9,9
N,BZD6761,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.2,EG,,,,,,,,,,9,9
N,BZD6762,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,11.5,EG,,,,,,,,,,9,9
N,BZD6763,BLUTI,1,,14/05/2026  13:00:59,WYT,P124,,,,,10.9,EG,,,,,,,,,,9,9
O,BDB5073,BLUTI,6,F,27/04/2026  12:24:59,WYT,P126,89,86,,,,EG,,,,,,,,,,,
O,VZ31725,GRETI,6,F,07/05/2026  12:04:00,WYT,P13,89,86,,,,EG,,,,,,,,,,,
N,PY94949,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,13.4,EG,,,,,,,,,,6,6
N,PY94950,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,15.2,EG,,,,,,,,,,6,6
N,PY94951,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,16.7,EG,,,,,,,,,,6,6
N,PY94952,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,16.3,EG,,,,,,,,,,6,6
N,PY94953,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,15.6,EG,,,,,,,,,,6,6
N,PY94954,GRETI,1,,22/05/2026  11:39:59,WYT,P13,,,,,14.8,EG,,,,,,,,,,6,6
O,PY93917,GRETI,6,F,30/04/2026  08:00:00,WYT,P14,89,86,,,,KMM,,,,,,,,,,,
O,PL91298,GRETI,5,M,04/05/2026  08:00:00,WYT,P14,89,86,,,,KMM,,,,,,,,,,,
O,PY93917,GRETI,6,F,04/05/2026  08:00:00,WYT,P14,89,86,,,,KMM,,,,,,,,,,,
R,PL91298,GRETI,5,M,10/05/2026  08:00:00,WYT,P14,,,,76.0,18.3,KMM,,,,,M,7.0,,,,,
N,PY93988,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,19.0,KMM,,,,,,,,,,10,10
N,PY93989,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,20.7,KMM,,,,,,,,,,10,10
N,PY93990,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,19.0,KMM,,,,,,,,,,10,10
N,PY93991,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,18.8,KMM,,,,,,,,,,10,10
N,PY93992,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,19.9,KMM,,,,,,,,,,10,10
N,PY93993,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,18.4,KMM,,,,,,,,,,10,10
N,PY93994,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,18.5,KMM,,,,,,,,,,10,10
N,PY93995,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,17.6,KMM,,,,,,,,,,10,10
N,PY93996,GRETI,1,,14/05/2026  09:30:00,WYT,P14,,,,,18.1,KMM,,,,,,,,,,10,10
N,BZD7009,BLUTI,1,,14/05/2026  09:30:00,WYT,P14,,,,,10.9,KMM,,,,,,,,,,10,10
O,PY94656,GRETI,5,F,23/04/2026  11:00:00,WYT,P19,89,86,,,,KMM,,,,,,,,,,,
O,PL91388,GRETI,5,M,10/05/2026  07:40:00,WYT,P19,89,86,,,,KMM,,,,,,,,,,,
O,PY94656,GRETI,5,F,10/05/2026  07:40:00,WYT,P19,89,86,,,,KMM,,,,,,,,,,,
N,JF63614,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,17.0,HB,,,,,,,,,,7,7
N,JF63615,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,19.4,HB,,,,,,,,,,7,7
N,JF63616,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,16.8,HB,,,,,,,,,,7,7
N,JF63617,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,18.8,HB,,,,,,,,,,7,7
N,JF63618,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,18.5,HB,,,,,,,,,,7,7
N,JF63619,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,15.9,HB,,,,,,,,,,7,7
N,JF63620,GRETI,1,,18/05/2026  09:30:00,WYT,P19,,,,,17.6,HB,,,,,,,,,,7,7
O,PL91385,GRETI,5,M,07/05/2026  08:00:00,WYT,P21,89,86,,,,KMM,,,,,,,,,,,
O,PY92012,GRETI,6,F,07/05/2026  08:00:00,WYT,P21,89,86,,,,KMM,,,,,,,,,,,
N,JF63601,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,20.2,KMM,,,,,,,,,,6,6
N,JF63602,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,20.4,KMM,,,,,,,,,,6,6
N,JF63603,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,20.1,KMM,,,,,,,,,,6,6
N,JF63604,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,18.9,KMM,,,,,,,,,,6,6
N,JF63605,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,19.3,KMM,,,,,,,,,,6,6
N,JF63606,GRETI,1,,17/05/2026  08:39:59,WYT,P21,,,,,19.5,KMM,,,,,,,,,,6,6
O,PY90918,GRETI,5,M,10/05/2026  07:40:00,WYT,P24,89,86,,,,KMM,,,,,,,,,,,
R,PY94190,GRETI,5,F,15/05/2026  05:00:00,WYT,P24,,,,74.0,17.4,KMM,,,,,M,22.8,,,,,
N,JF63635,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,19.9,KMM,,,,,,,,,,6,6
N,JF63636,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,18.7,KMM,,,,,,,,,,6,6
N,JF63637,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,17.9,KMM,,,,,,,,,,6,6
N,JF63638,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,19.0,KMM,,,,,,,,,,6,6
N,JF63639,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,17.5,KMM,,,,,,,,,,6,6
N,JF63640,GRETI,1,,19/05/2026  09:08:59,WYT,P24,,,,,19.4,KMM,,,,,,,,,,6,6
O,PL91391,GRETI,5,F,20/04/2026  14:19:00,WYT,P4,89,86,,,,EG,,,,,,,,,,,
N,PY93886,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,20.0,EG,,,,,,,,,,7,7
N,PY93887,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,19.3,EG,,,,,,,,,,7,7
N,PY93888,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,20.6,EG,,,,,,,,,,7,7
N,PY93889,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,21.0,EG,,,,,,,,,,7,7
N,PY93890,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,19.0,EG,,,,,,,,,,7,7
N,PY93891,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,19.7,EG,,,,,,,,,,7,7
N,PY93892,GRETI,1,,16/05/2026  14:41:00,WYT,P4,,,,,18.7,EG,,,,,,,,,,7,7
R,PT99257,GRETI,6,M,04/05/2026  08:00:00,WYT,P6,,,,77.0,18.1,EG,,,,,M,24.0,,,,,
N,PY93801,GRETI,1,,08/05/2026  09:40:00,WYT,P6,,,,,15.4,EG,,,,,,,,,,1,1
O,PL91387,GRETI,5,F,20/04/2026  14:03:00,WYT,P9,89,86,,,,EG,,,,,,,,,,,
N,PY94902,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,17.9,EG,,,,,,,,,,8,8
N,PY94903,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,17.0,EG,,,,,,,,,,8,8
N,PY94904,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,18.5,EG,,,,,,,,,,8,8
N,PY94905,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,16.9,EG,,,,,,,,,,8,8
N,PY94906,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,17.3,EG,,,,,,,,,,8,8
N,PY94907,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,15.2,EG,,,,,,,,,,8,8
N,PY94908,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,17.4,EG,,,,,,,,,,8,8
N,PY94909,GRETI,1,,17/05/2026  10:28:00,WYT,P9,,,,,14.8,EG,,,,,,,,,,8,8
N,BZD7924,BLUTI,5,F,11/05/2026  08:00:00,WYT,SW1,,,,62.0,11.4,KMM,,,,,M,18.7,,,,,
N,BZD7062,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,11.3,KMM,,,,,,,,,,7,7
N,BZD7063,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,10.6,KMM,,,,,,,,,,7,7
N,BZD7064,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,11.0,KMM,,,,,,,,,,7,7
N,BZD7065,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,11.0,KMM,,,,,,,,,,7,7
N,BZD7066,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,10.8,KMM,,,,,,,,,,7,7
N,BZD7067,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,11.0,KMM,,,,,,,,,,7,7
N,BZD7068,BLUTI,1,,15/05/2026  06:34:59,WYT,SW1,,,,,11.8,KMM,,,,,,,,,,7,7
O,BVA5970,BLUTI,6,F,29/04/2026  06:59:59,WYT,SW10,89,86,,,,KMM,,,,,,,,,,,
O,BZD5071,BLUTI,6,M,04/05/2026  08:00:00,WYT,SW10,89,86,,,,KMM,,,,,,,,,,,
O,BVA5970,BLUTI,6,F,04/05/2026  08:00:00,WYT,SW10,89,86,,,,KMM,,,,,,,,,,,
N,BZD7010,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,11.3,KMM,,,,,,,,,,10,10
N,BZD7011,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,12.3,KMM,,,,,,,,,,10,10
N,BZD7012,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,10.9,KMM,,,,,,,,,,10,10
N,BZD7013,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,10.7,KMM,,,,,,,,,,10,10
N,BZD7014,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,10.8,KMM,,,,,,,,,,10,10
N,BZD7015,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,11.5,KMM,,,,,,,,,,10,10
N,BZD7016,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,10.4,KMM,,,,,,,,,,10,10
N,BZD7017,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,11.0,KMM,,,,,,,,,,10,10
N,BZD7018,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,11.6,KMM,,,,,,,,,,10,10
N,BZD7019,BLUTI,1,,14/05/2026  10:54:59,WYT,SW10,,,,,12.5,KMM,,,,,,,,,,10,10
N,BZD6443,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,9.3,MH,,,,,,,,,,10,10
N,BZD6444,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,10.8,MH,,,,,,,,,,10,10
N,BZD6445,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,9.1,MH,,,,,,,,,,10,10
N,BZD6446,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,11.0,MH,,,,,,,,,,10,10
N,BZD6447,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,10.2,MH,,,,,,,,,,10,10
N,BZD6448,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,10.4,MH,,,,,,,,,,10,10
N,BZD6449,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,10.5,MH,,,,,,,,,,10,10
N,BZD6450,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,11.1,MH,,,,,,,,,,10,10
N,BZD6451,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,10.9,MH,,,,,,,,,,10,10
N,BZD6452,BLUTI,1,,19/05/2026  09:59:59,WYT,SW102,,,,,9.9,MH,,,,,,,,,,10,10
O,BZD0423,BLUTI,6,M,10/05/2026  05:10:00,WYT,SW102,89,86,,,,MH,,,,,,,,,,,
N,BZD3822,BLUTI,5,F,15/05/2026  12:30:00,WYT,SW102,,,,63.0,10.5,MH,,,,,M,19.1,,,,,
O,PY94146,GRETI,6,F,10/05/2026  05:10:00,WYT,SW104,89,86,,,,MH,,,,,,,,,,,
O,PL91255,GRETI,5,,10/05/2026  05:10:00,WYT,SW104,89,86,,,,MH,,,,,,,,,,,
R,PY94141,GRETI,6,M,18/05/2026  08:19:59,WYT,SW105,,,,80.0,19.8,MH,,,,,M,23.1,,,,,
R,PY93912,GRETI,6,F,20/05/2026  09:00:00,WYT,SW105,,,,74.0,18.6,MH,,,,,M,23.3,,,,,
N,PY92614,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,17.9,MH,,,,,,,,,,7,7
N,PY92615,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,18.4,MH,,,,,,,,,,7,7
N,PY92616,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,18.4,MH,,,,,,,,,,7,7
N,PY92617,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,17.3,MH,,,,,,,,,,7,7
N,PY92618,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,17.2,MH,,,,,,,,,,7,7
N,PY92619,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,18.2,MH,,,,,,,,,,7,7
N,PY92620,GRETI,1,,21/05/2026  06:40:00,WYT,SW105,,,,,18.1,MH,,,,,,,,,,7,7
O,PY94141,GRETI,5,,11/05/2026  04:54:59,WYT,SW105,89,86,,,,MH,,,,,,,,,,,
R,BZD0482,BLUTI,5,F,13/05/2026  08:00:00,WYT,SW106,,,,,,KMM,,,,,,,,,,,
N,BZD3825,BLUTI,6,M,18/05/2026  08:29:59,WYT,SW106,,,,66.0,10.7,MH,,,,,M,19.0,,,,,
R,BZD0482,BLUTI,5,F,16/05/2026  08:10:00,WYT,SW106,,,,63.0,10.4,MH,,,,,M,18.6,,,,,
N,BZD6464,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,12.0,MH,,,,,,,,,,7,7
N,BZD6465,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,10.1,MH,,,,,,,,,,7,7
N,BZD6466,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,11.5,MH,,,,,,,,,,7,7
N,BZD6467,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,10.8,MH,,,,,,,,,,7,7
N,BZD6468,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,11.5,MH,,,,,,,,,,7,7
N,BZD6469,BLUTI,1,,22/05/2026  07:30:00,WYT,SW106,,,,,10.7,MH,,,,,,,,,,7,7
